neo_id,name,absolute_magnitude,estimated_diameter_min,estimated_diameter_max,orbiting_body,relative_velocity,miss_distance,is_hazardous
3619458,(2012 XH16),22.3,0.092162655,0.206081961,Earth,35876.47183,34695821.83,FALSE
3759718,(2016 SG1),17.24,0.947447113,2.118556149,Earth,103847.8505,74732984.79,FALSE
3797751,(2018 BT1),23.06,0.064946384,0.14522453,Earth,57487.7072,10355930.41,FALSE
54279840,(2022 KO),24.89,0.027961147,0.062523025,Earth,29216.68191,36795849.53,FALSE
54349273,(2023 EY2),19.75,0.298232505,0.666868155,Earth,90265.78555,66343529.81,FALSE
2007482,7482 (1994 PC1),16.66,1.237527837,2.767196367,Earth,66488.55171,30064696.44,TRUE
2438661,438661 (2008 EP6),19.23,0.378926498,0.847305409,Earth,42791.2675,7082320.765,TRUE
3069758,(2001 CP36),23.92,0.0437074,0.097732718,Earth,42014.68747,20063213.6,FALSE
3512347,(2010 FC6),20.23,0.239086457,0.534613571,Earth,61282.26726,72088579.24,FALSE
3705040,(2015 BA93),21.07,0.16238839,0.363111479,Earth,50677.13107,46821859.6,FALSE
3720918,(2015 LJ),24.7,0.030517923,0.068240151,Earth,25494.4932,63998157.47,FALSE
3766591,(2017 BU),25.21,0.02412987,0.053956029,Earth,54674.30828,35733447.74,FALSE
3837581,(2018 YD3),22.4,0.088014652,0.196806745,Earth,11032.18218,45250286.17,FALSE
54298999,(2022 QG8),26.95,0.010828168,0.024212519,Earth,34671.91782,4613875.037,FALSE
54340712,(2023 BW9),21.68,0.122618211,0.274182656,Earth,58720.2057,41743405.79,FALSE
54425755,(2024 CU1),26.72,0.012038018,0.026917826,Earth,33363.16747,13158075.18,FALSE
2666360,666360 (2010 FC6),20.23,0.239086457,0.534613571,Earth,61282.2681,72088579.51,FALSE
2137199,137199 (1999 KX4),16.98,1.067959975,2.388031102,Earth,68288.09273,69492628.09,FALSE
3274693,(2005 FG),24.06,0.040978398,0.091630484,Earth,24720.1263,51090555.15,FALSE
3709081,(2015 BW510),20.85,0.179702855,0.401827799,Earth,91607.30802,40545780.45,FALSE
3797906,(2018 BL5),24.1,0.040230458,0.089958039,Earth,16284.26721,17597947.38,FALSE
3989198,(2020 BT8),22.66,0.078082728,0.174598287,Earth,33062.86467,39878451.31,FALSE
54304629,(2022 SW),25.14,0.024920398,0.055723704,Earth,70008.24531,42881989.82,FALSE
3430385,(2008 TX9),26.2,0.015295194,0.034201093,Earth,63570.68511,46888531.06,FALSE
3508131,(2010 CB55),22.69,0.077011393,0.172202709,Earth,46612.2568,73130924.15,FALSE
3674578,(2014 NB52),21.96,0.107784169,0.241012728,Earth,86235.10581,49039561.09,TRUE
3724221,(2015 ME131),19.69,0.306587876,0.685551332,Earth,81221.92605,55061064.77,TRUE
54054410,(2020 RX8),19.601,0.319414757,0.71423311,Earth,81226.66715,55083410.71,TRUE
54338282,(2022 YN7),20.55,0.206326484,0.461360043,Earth,56855.09446,53432394.79,FALSE
2163023,163023 (2001 XU1),19.52,0.331554538,0.741378485,Earth,59369.7693,61554363.64,FALSE
3444371,(2009 BJ2),27.1,0.010105434,0.022596438,Earth,41575.63106,12089563.25,FALSE
3555172,(2011 AB37),25.9,0.017561232,0.039268108,Earth,25112.46339,2602608.194,FALSE
3767002,(2017 BM6),19.96,0.270741591,0.605396602,Earth,114290.616,51718423.38,FALSE
54105510,(2021 AN5),22.2,0.096506147,0.215794305,Earth,80876.49959,56692636.01,FALSE
54336061,(2022 YF2),23.03,0.065849878,0.147244804,Earth,55413.76147,33453194.47,FALSE
2677600,677600 (2017 BM6),19.96,0.270741591,0.605396602,Earth,114290.6092,51718415,FALSE
2510238,510238 (2011 FC29),20.72,0.190789723,0.426618789,Earth,80274.41498,46031065.83,FALSE
3472699,(2009 UY87),19.48,0.337718597,0.755161741,Earth,58989.99803,44567875.88,FALSE
3735197,(2015 VU142),19.57,0.324007435,0.724502651,Earth,17202.22172,64378188.77,FALSE
3761742,(2016 UY40),21.8,0.116025908,0.259441818,Earth,47079.88306,62182052.17,FALSE
3768613,(2017 BN123),22.6,0.080270317,0.179489885,Earth,50732.65236,41151177.27,FALSE
3768612,(2017 CG1),23.07,0.064647983,0.144557284,Earth,12347.95363,59024684.76,FALSE
54121907,(2021 CZ8),22.39,0.088420909,0.197715164,Earth,39470.62454,47824608.96,FALSE
54252592,(2022 EV3),29.84,0.002861245,0.006397937,Earth,73531.1996,54521179.11,FALSE
54341597,(2023 CF3),22.14,0.099209892,0.221840062,Earth,36205.90947,64546113.44,FALSE
2159454,159454 (2000 DJ8),18.15,0.623096019,1.393285055,Earth,73654.18025,54619259.65,FALSE
2277810,277810 (2006 FV35),21.72,0.120380177,0.269178258,Earth,31750.19267,43874183.58,FALSE
2359170,359170 (2009 CN5),19.95,0.271991277,0.608190985,Earth,83566.32702,62761221.88,TRUE
3624756,(2013 BT18),23.4,0.055533491,0.124176661,Earth,46488.66004,17070042.23,FALSE
54109175,(2021 CC),25.43,0.021804944,0.048757337,Earth,23599.14112,5214518.623,FALSE
2471083,471083 (2009 XF2),19.98,0.268259417,0.599846292,Earth,44929.42424,43354339.55,FALSE
3363346,(2006 XW),23.25,0.059505208,0.13305769,Earth,13629.71612,30670984.02,FALSE
3446391,(2009 CO5),21.85,0.113384836,0.253536201,Earth,49093.91128,67691516.51,FALSE
3578688,(2011 SR12),19.59,0.321036917,0.717860371,Earth,70235.48468,51489606.76,FALSE
3607382,(2012 PS4),21.29,0.146742183,0.328125497,Earth,100322.0798,58946596.41,TRUE
3654381,(2013 XX8),24.4,0.035039264,0.078350176,Earth,43397.66157,49734833.35,FALSE
3678630,(2014 OL339),22.78,0.073884779,0.165211388,Earth,50000.66303,60483136,FALSE
3758254,(2016 QM44),23.7,0.048367649,0.108153351,Earth,50784.58615,32196465.41,FALSE
3799253,(2018 CA1),25.2,0.024241248,0.054205079,Earth,53662.06628,4823281.956,FALSE
3989193,(2020 BO8),23.7,0.048367649,0.108153351,Earth,81877.44345,54820640.96,FALSE
54246391,(2022 CH5),24.39,0.035200998,0.078711824,Earth,40312.35244,32735466.69,FALSE
54279935,(2022 KH1),25.5,0.021113245,0.04721065,Earth,28447.27896,54643756.3,FALSE
54338889,(2023 AO1),21.09,0.160899605,0.359782453,Earth,63705.15979,64160654.33,FALSE
2302311,302311 (2002 AA),19.39,0.35200998,0.787118244,Earth,32364.95499,58598933.67,FALSE
2523625,523625 (2008 DG17),19.63,0.315177333,0.704757942,Earth,97607.34502,46882129.23,FALSE
54017378,(2020 LH),22.21,0.096062742,0.21480282,Earth,39264.11063,53249145.64,FALSE
3445070,(2009 BE58),21.7,0.121494041,0.271668934,Earth,44432.75571,47450937.12,TRUE
3989197,(2020 BS8),20.88,0.177237239,0.396314515,Earth,39845.09705,62374105.39,FALSE
54337032,(2022 YO6),21.73,0.11982708,0.267941497,Earth,58992.83399,11974031.9,TRUE
3646734,(2013 QC11),21.58,0.12839703,0.287104486,Earth,59952.74986,13707754.2,TRUE
3759645,(2016 RP40),24.81,0.029010484,0.064869415,Earth,30148.16637,63890591.44,FALSE
2315098,315098 (2007 EX),16.74,1.192765246,2.667104172,Earth,49406.93836,21713134.22,FALSE
3445079,(2009 BO58),21.86,0.11286388,0.252371308,Earth,101344.8803,64434112.71,FALSE
3468662,(2009 SB170),20.82,0.182202771,0.407417781,Earth,104368.4471,67704708.77,FALSE
2417210,417210 (2005 XV77),20.56,0.2053785,0.459240286,Earth,91218.57065,72043216.74,FALSE
2512245,512245 (2016 AU8),19.91,0.277047973,0.6194981,Earth,25415.70623,28545780.81,FALSE
3092285,(2001 BE16),19.89,0.279611466,0.625230245,Earth,70506.18164,55264717.07,FALSE
3801934,(2018 EJ4),21.37,0.141434375,0.316256878,Earth,27391.96173,67452187.02,TRUE
3986636,(2020 AD3),21.61,0.126635356,0.283165265,Earth,49076.96161,67094479.09,TRUE
3136724,(2002 RS129),22.89,0.070235225,0.157050737,Earth,31686.44856,34844876.5,FALSE
3758247,(2016 QE44),21.57,0.128989683,0.2884297,Earth,83160.2887,54803516.98,FALSE
54076359,(2020 UB5),25.11,0.025267075,0.056498898,Earth,9452.460662,16239569.36,FALSE
54088814,(2020 WO),25.84,0.018053233,0.040368255,Earth,60127.87099,51054212.68,FALSE
2264993,264993 (2003 DX10),20.42,0.219055911,0.489823908,Earth,62956.72074,31274085.65,TRUE
54075550,(2020 UF2),21.73,0.11982708,0.267941497,Earth,55809.19666,30780414.85,TRUE
2317255,317255 (2002 DJ5),19.87,0.282198679,0.63101543,Earth,96474.78947,44029223.88,TRUE
2323300,323300 (2003 UD22),19.64,0.313729225,0.701519874,Earth,86546.99693,74538300.3,FALSE
3789115,(2017 VV1),20.21,0.241298697,0.539560289,Earth,84862.91923,33403442.62,FALSE
3802553,(2018 EA10),27.4,0.008801465,0.019680675,Earth,40736.83717,28664974.44,FALSE
2162510,162510 (2000 QW69),17.6,0.802703167,1.794898848,Earth,74588.78213,43568134.8,TRUE
2307161,307161 (2002 DY3),18.35,0.568270323,1.270691073,Earth,47262.97909,68202949.18,FALSE
2437965,437965 (2003 AL73),19.49,0.336166921,0.751692088,Earth,63084.28169,46450732.84,FALSE
2485110,485110 (2010 HZ108),20.88,0.177237239,0.396314515,Earth,43004.98835,52752899.3,FALSE
3748472,(2016 FU12),26.9,0.011080388,0.024776501,Earth,57552.07405,56805352.67,FALSE
3770330,(2017 EN),20.62,0.199781365,0.446724713,Earth,84060.90344,27462981.48,TRUE
54137451,(2021 GM10),24.87,0.028219868,0.063101543,Earth,11689.47677,37016998.23,FALSE
54225487,(2021 WV3),25.2,0.024241248,0.054205079,Earth,37130.09155,48337432.08,FALSE
54392417,(2023 TL4),20.01,0.26457876,0.591616093,Earth,160778.9344,68427579.01,TRUE
54427469,(2024 DQ),24.87,0.028219868,0.063101543,Earth,50754.06054,62223224.31,FALSE
3031176,(2000 EB14),23.43,0.054771543,0.122472894,Earth,45249.32266,21618657.6,FALSE
3469639,(2009 SR171),26,0.016770846,0.037500752,Earth,46621.54292,24282247.53,FALSE
54358779,(2023 JR4),26.84,0.01139082,0.025470647,Earth,31300.50717,63913111.26,FALSE
2267940,267940 (2004 EM20),20.39,0.222103282,0.496638037,Earth,44754.00866,62864538.15,FALSE
2412983,412983 (1996 FO3),20.16,0.246919266,0.552128263,Earth,35057.8324,31673996.83,TRUE
3114037,(2002 CT46),20.8,0.183888672,0.411187571,Earth,45848.82297,39426517.14,FALSE
3840736,(2019 FP2),22.21,0.096062742,0.21480282,Earth,67282.33849,61190629.37,FALSE
54339214,(2023 BG),23.29,0.058419115,0.130629113,Earth,25774.45862,37904764.66,FALSE
3428530,(2008 SW150),19.38,0.353634784,0.790751417,Earth,33796.82692,73731399.39,FALSE
54016733,(2020 HN5),25,0.02658,0.059434687,Earth,70172.73371,63759505.55,FALSE
54101343,(2020 YG1),27.1,0.010105434,0.022596438,Earth,25548.54535,74148920.86,FALSE
2614088,614088 (2008 SW150),19.38,0.353634784,0.790751417,Earth,33796.82627,73731395.12,FALSE
54289135,(2022 MF2),26.13,0.015796286,0.035321568,Earth,33284.65471,48403341.07,FALSE
2523650,523650 (2011 GQ61),18.59,0.508809225,1.137732014,Earth,142339.0178,64016098.12,TRUE
3338368,(2006 QQ23),19.76,0.296862251,0.663804174,Earth,43487.00308,57174475.2,TRUE
3592014,(2011 YL63),20.91,0.174805453,0.390876876,Earth,140294.1758,63497210.11,FALSE
3745508,(2016 EE28),26.93,0.01092836,0.024436555,Earth,36105.77151,35125828.75,FALSE
54245809,(2022 CF3),25.43,0.021804944,0.048757337,Earth,17371.12698,8661882.308,FALSE
2003554,3554 Amun (1986 EB),15.91,1.748054532,3.908768761,Earth,46130.83305,40089825.89,FALSE
3328554,(2006 FE),20.32,0.229379698,0.512908597,Earth,52680.3336,16926599.07,FALSE
3542555,(2010 PQ10),21.62,0.12605352,0.281864239,Earth,72808.20852,71570323.88,FALSE
3726597,(2015 QT3),24,0.042126461,0.094197631,Earth,60127.07588,47404442.91,FALSE
3797849,(2018 BY2),20.47,0.21406959,0.478674154,Earth,25751.24598,18942128.32,TRUE
3799645,(2018 CA14),24.4,0.035039264,0.078350176,Earth,23700.9689,19644940.95,FALSE
54016817,(2020 HR8),26.9,0.011080388,0.024776501,Earth,29107.64518,31929042.21,FALSE
2613397,613397 (2006 FE),20.3,0.231502122,0.517654482,Earth,52680.24356,16926696.31,FALSE
3160848,(2003 TM1),22.26,0.093876087,0.209913311,Earth,28741.65358,69455605.73,FALSE
3358522,(2006 VG13),21.46,0.135692229,0.303417048,Earth,43224.40336,58319646.87,TRUE
3401428,(2008 CL1),19.45,0.342416731,0.765667087,Earth,58076.37395,34757428.58,FALSE
3435023,(2008 UB95),24.8,0.029144391,0.065168838,Earth,18504.66912,20817516.46,FALSE
3627115,(2013 DL1),21.23,0.150853356,0.337318359,Earth,113763.1456,58176507.19,FALSE
2416217,416217 (2002 VD118),20.57,0.204434871,0.457130269,Earth,20491.60858,58209647.37,FALSE
2518507,518507 (2006 EE1),19.94,0.273246732,0.610998268,Earth,91887.71181,51805771.13,FALSE
3777663,(2015 CN62),20.32,0.229379698,0.512908597,Earth,10951.36011,41278891.06,FALSE
3715093,(2015 FX284),24.4,0.035039264,0.078350176,Earth,18953.62122,38325928.69,FALSE
3758923,(2016 RB1),28.3,0.00581507,0.013002893,Earth,46275.57958,57250303.33,FALSE
3770288,(2017 DN109),21.82,0.114962176,0.257063241,Earth,147472.9982,58650208.29,TRUE
3826708,(2018 PA20),20.15,0.248058993,0.554676771,Earth,60999.71835,66850718.47,FALSE
2654647,654647 (2015 CN62),20.16,0.246919266,0.552128263,Earth,10951.35164,41278898.29,FALSE
2411165,411165 (2010 DF1),22.09,0.101520787,0.227007381,Earth,94065.3909,57717877.83,FALSE
3398650,(2007 YO56),20.15,0.248058993,0.554676771,Earth,29020.86087,55124994.5,FALSE
3601276,(2012 EH5),24.5,0.033462237,0.074823838,Earth,31062.18117,21789639.88,FALSE
3664085,(2014 EB49),20.6,0.201629919,0.450858206,Earth,97874.76048,72693578.82,FALSE
3685814,(2014 RF11),23.8,0.046190746,0.103285648,Earth,25853.4941,61208511.4,FALSE
3766092,(2016 YE3),20.94,0.172407032,0.385513844,Earth,26254.68036,73866897.28,FALSE
54051103,(2020 QA),22.77,0.074225815,0.165973969,Earth,51000.25398,48225896.78,FALSE
54425951,(2024 CB2),21.95,0.108281678,0.242125192,Earth,69122.96277,57795796.23,FALSE
2663927,663927 (2007 YO56),20.15,0.248058993,0.554676771,Earth,29020.85969,55124994.07,FALSE
2455594,455594 (2004 SV55),17.99,0.670741189,1.499822895,Earth,114254.2045,23577041.65,FALSE
2469445,469445 (2002 LT24),22.19,0.096951599,0.216790366,Earth,50488.64148,73884822.44,FALSE
3698551,(2014 HC199),22.4,0.088014652,0.196806745,Earth,35703.05785,60043652.7,FALSE
3715468,(2015 GU),28.4,0.005553349,0.012417666,Earth,93596.48442,68155937.1,FALSE
3774006,(2017 HX),24.2,0.038419789,0.08590926,Earth,51574.80426,23877038.08,FALSE
54248976,(2022 EV1),26.06,0.016313794,0.036478753,Earth,60925.75268,49101889.95,FALSE
2011398,11398 (1998 YP11),16.41,1.38852907,3.10484539,Earth,66204.40542,64105400.55,FALSE
2065733,65733 (1993 PC),18.43,0.547715431,1.224728936,Earth,56653.98822,55657338.17,FALSE
2475016,475016 (2005 UO),22.06,0.102933082,0.230165369,Earth,97342.2564,40972561.61,FALSE
2531060,531060 (2012 DJ61),19.89,0.279611466,0.625230245,Earth,105904.5144,5712564.744,TRUE
3734562,(2015 VO105),24.1,0.040230458,0.089958039,Earth,15157.45426,30235182.41,FALSE
3959231,(2019 YL4),24.4,0.035039264,0.078350176,Earth,24300.99263,19408981.84,FALSE
3989259,(2020 BL11),27.8,0.00732074,0.016369672,Earth,51951.88355,69461608.93,FALSE
3150195,(2003 DA16),17.8,0.732073989,1.636967205,Earth,114598.171,65855832.42,FALSE
3367900,(2007 CM26),25.1,0.025383703,0.056759685,Earth,71630.74122,69333635.47,FALSE
3623997,(2013 AE69),21.32,0.144728805,0.323623447,Earth,16239.15355,54235199.88,FALSE
3745504,(2016 EF28),21.7,0.121494041,0.271668934,Earth,71439.16645,6442715.864,TRUE
3893643,(2019 WL4),21.61,0.126635356,0.283165265,Earth,109306.092,58713918.84,TRUE
54017292,(2020 KR6),20.04,0.260948603,0.583498816,Earth,56889.51298,73591451.9,FALSE
2612541,612541 (2003 DA16),17.91,0.695913044,1.556108872,Earth,114602.6701,65862839.02,FALSE
2401885,401885 (2001 RV17),20.42,0.219055911,0.489823908,Earth,54605.12006,58237878.01,FALSE
3274304,(2005 EY169),22.29,0.092588058,0.207033192,Earth,61458.3307,44373096.35,FALSE
3445541,(2009 BH81),19.5,0.334622375,0.748238376,Earth,83513.39,61739710.85,FALSE
54426461,(2024 CL3),26.34,0.014340192,0.032065645,Earth,26234.81249,15559629.01,FALSE
2168044,168044 (2005 SG),19.09,0.404161533,0.903732663,Earth,91023.34415,68339214,FALSE
3448532,(2009 DH39),18.8,0.46190746,1.032856481,Earth,113361.8054,12823715.71,TRUE
3608936,(2012 SD22),20.05,0.259749653,0.580817882,Earth,64290.75351,24082667.43,TRUE
3878561,(2019 TS1),24.26,0.037372743,0.083567994,Earth,49386.12623,46789498.55,FALSE
2620063,620063 (2009 DH39),18.77,0.468333233,1.047224945,Earth,113361.8091,12823702.73,TRUE
2669051,669051 (2012 SD22),20.06,0.258556212,0.578149266,Earth,64290.74326,24082656.54,TRUE
2425755,425755 (2011 CP4),21.16,0.155795524,0.348369383,Earth,102524.4908,8434224.209,TRUE
3591884,(2011 YT62),22.29,0.092588058,0.207033192,Earth,23962.55242,57529948.23,FALSE
3600564,(2012 EP3),25.5,0.021113245,0.04721065,Earth,85696.21878,53436928.13,FALSE
54293318,(2020 CO8),28,0.006676594,0.014929318,Earth,65860.35851,61286882.13,FALSE
54353691,(2023 GA),22.39,0.088420909,0.197715164,Earth,26033.81834,21130859.4,FALSE
3379843,(2007 OX),21.3,0.146067964,0.326617897,Earth,71561.95584,71401372.85,FALSE
3662200,(2014 DH),26.6,0.012721988,0.02844723,Earth,73463.53354,47094340.75,FALSE
3797901,(2018 BG5),24.08,0.040602706,0.09079041,Earth,23384.15048,45026407.06,FALSE
3825104,(2018 LJ1),26.5,0.013321557,0.029787906,Earth,23904.549,64901329.18,FALSE
54187638,(2021 QR),21.77,0.117639989,0.263051013,Earth,55869.1787,16511845.71,FALSE
54244194,(2022 BH7),20.97,0.170041519,0.380224396,Earth,66931.68074,25507736.57,TRUE
3621023,(2012 XO134),24,0.042126461,0.094197631,Earth,34866.33146,51273709.49,FALSE
3838260,(2019 CE5),23.43,0.054771543,0.122472894,Earth,32576.37246,31724001.46,FALSE
54201812,(2021 TL),23.52,0.052547853,0.117500572,Earth,20315.93662,34786678.32,FALSE
54326659,(2022 VR1),24.79,0.029278915,0.065469644,Earth,19640.88641,27961885.22,FALSE
2203471,203471 (2002 AU4),19.46,0.340843469,0.762149166,Earth,41002.8341,41081698.48,FALSE
2515639,515639 (2014 MK27),21.72,0.120380177,0.269178258,Earth,36491.583,21884183.08,FALSE
3781044,(2017 QN18),20.36,0.225193047,0.50354696,Earth,75559.0797,74134044.02,FALSE
2485823,485823 (2012 DF61),20.61,0.200703514,0.448786701,Earth,68595.26542,21288138.96,FALSE
2513358,513358 (2008 CA5),19.8,0.291443905,0.651688382,Earth,103081.5074,50765778.02,FALSE
3384183,(2007 RR12),19.88,0.280902094,0.628116177,Earth,65152.80359,55284935.53,FALSE
3680284,(2014 PA59),20.8,0.183888672,0.411187571,Earth,57650.05622,30427420.94,FALSE
3748227,(2016 FT3),20,0.2658,0.594346868,Earth,75801.02052,49925731.71,FALSE
3843336,(2019 OK),23.3,0.058150704,0.130028927,Earth,94600.73013,9592649.946,FALSE
54130034,(2021 EQ),24.02,0.041740243,0.093334022,Earth,35906.75755,37225271.79,FALSE
54339966,(2023 BC2),25.43,0.021804944,0.048757337,Earth,42540.58975,14026893.47,FALSE
2382395,382395 (1990 SM),16.46,1.35692229,3.034170481,Earth,72663.20093,25226879.35,TRUE
2424965,424965 (2009 AM15),18.76,0.470494961,1.052058716,Earth,92927.29742,35771501.01,FALSE
3634155,(2013 GN3),23.6,0.050647146,0.113250461,Earth,10162.40691,8407382.746,FALSE
3640706,(2013 LK7),20.49,0.212106988,0.474285643,Earth,48057.50197,55715347.03,FALSE
3760885,(2016 TR55),22.99,0.067074119,0.14998229,Earth,21566.98086,56245167.27,FALSE
3843733,(2019 QK7),25.5,0.021113245,0.04721065,Earth,29876.72541,38176702.52,FALSE
54138702,(2021 GB24),22.89,0.070235225,0.157050737,Earth,33644.13886,13695932.9,FALSE
54171999,(2021 OT),26.24,0.015016025,0.033576852,Earth,43382.34882,47647145.39,FALSE
54180629,(2010 RP45),20.59,0.202560601,0.452939273,Earth,34942.67467,71255429.09,FALSE
3263254,(2004 XK3),24.47,0.033927744,0.075864741,Earth,30899.34176,72745652.07,FALSE
3744802,(2016 DB1),26.5,0.013321557,0.029787906,Earth,26842.34164,5137319.33,FALSE
3763269,(2016 UR109),22.18,0.097399107,0.217791025,Earth,38164.93975,74787776.49,FALSE
2010636,10636 (1998 QK56),17.7,0.766575574,1.714115092,Earth,41798.97041,18147215.28,FALSE
3368867,(2007 DD49),19.06,0.40978398,0.916304836,Earth,98483.03456,70510732.64,FALSE
3581556,(2011 TK5),22.91,0.069591304,0.155610887,Earth,75223.49979,74410375.18,FALSE
54206544,(2021 TO8),27.89,0.007023523,0.015705074,Earth,42787.92082,44297869.82,FALSE
54248341,(2022 DK1),26.05,0.016389095,0.036647131,Earth,40630.58333,46789913.89,FALSE
2141526,141526 (2002 FA6),20.2,0.242412481,0.542050786,Earth,56218.76756,64563501.57,FALSE
3285301,(2005 OH3),26,0.016770846,0.037500752,Earth,27770.75282,67936278.57,FALSE
3520754,(2010 JT39),23.76,0.047049496,0.105205872,Earth,29166.25872,70368322.49,FALSE
3797750,(2018 BP1),24.6,0.031956189,0.07145621,Earth,38336.74839,10067406.95,FALSE
3799303,(2018 CY2),22.45,0.086011194,0.192326877,Earth,49638.73575,25912403.7,FALSE
3799748,(2018 DA2),23.28,0.058688766,0.13123207,Earth,45796.84546,46887990.54,FALSE
2137805,137805 (1999 YK5),16.73,1.198270801,2.679414966,Earth,59545.13432,20807715.63,FALSE
2277616,277616 (2006 BN6),17.41,0.876102615,1.959025002,Earth,78643.91913,42211774.58,FALSE
3387092,(2007 SG11),22.68,0.077366861,0.17299756,Earth,40735.98952,52479593.39,FALSE
3389198,(2007 UA2),21.14,0.157237082,0.351592805,Earth,5860.497805,74056208.67,FALSE
3409964,(2008 JG),20.84,0.180532326,0.403682552,Earth,28332.37509,45454318.33,TRUE
3546741,(2010 SJ),23.8,0.046190746,0.103285648,Earth,31476.27884,35796544.59,FALSE
54016747,(2020 HC6),25.4,0.022108281,0.049435619,Earth,24611.04414,72298166.39,FALSE
54209293,(2021 RW99),22.56,0.081762653,0.182826851,Earth,22545.68515,18787455.04,FALSE
54216342,(2021 VR3),18.01,0.664591797,1.486072436,Earth,37442.31566,70150206.91,FALSE
2613986,613986 (2008 JG),20.81,0.18304378,0.409298336,Earth,28332.37883,45454321.1,TRUE
3092144,(1996 BG1),23.72,0.047924212,0.107161795,Earth,22900.08999,18001083.53,FALSE
3114052,(2002 CV46),21.67,0.123184191,0.275448225,Earth,76000.03127,48839930.32,FALSE
3759775,(2016 SL3),25,0.02658,0.059434687,Earth,35085.63065,23659919.13,FALSE
54057195,(2020 FG15),23.65,0.049494276,0.110672566,Earth,12504.4762,42068451.46,FALSE
54373546,(2023 ML),23,0.066765941,0.149293183,Earth,49120.3315,63657736.6,FALSE
3364640,(2006 YH14),23.2,0.060891262,0.136157002,Earth,48326.19349,55379341.27,FALSE
3601283,(2012 EP5),21.69,0.122054832,0.272922901,Earth,51156.01574,59995764.45,FALSE
3648873,(2013 TB6),22.6,0.080270317,0.179489885,Earth,49829.38336,68907856.7,FALSE
3799260,(2018 BK7),23.4,0.055533491,0.124176661,Earth,50843.41257,27326322.12,FALSE
3942363,(2019 YL),25.55,0.020632648,0.046136004,Earth,19461.16601,57177896.35,FALSE
54378880,(2023 QL7),20.72,0.190789723,0.426618789,Earth,56577.71348,23671811.46,TRUE
2065909,65909 (1998 FH12),19.3,0.366906138,0.820427065,Earth,35682.95557,43900534.37,TRUE
2444004,444004 (2004 AS1),20.67,0.195233786,0.436556017,Earth,34205.72409,12171354.99,TRUE
3314048,(2006 BJ55),24.2,0.038419789,0.08590926,Earth,17077.22189,6587538.136,FALSE
3582011,(2011 QP96),18.63,0.49952241,1.116966065,Earth,82655.41421,67093298.16,FALSE
3744790,(2016 DL),21.34,0.143401924,0.320656449,Earth,55609.92629,52257311.17,TRUE
3989242,(2020 BN10),20.99,0.168482569,0.376738478,Earth,67100.77348,38688408.96,TRUE
2363069,363069 (2000 EV106),19.66,0.310852938,0.695088301,Earth,63616.14785,70362554.98,FALSE
3137735,(2002 TX59),23.9,0.04411182,0.098637028,Earth,29657.67358,68648304.89,FALSE
3607626,(2012 PK24),23.64,0.049722731,0.111183407,Earth,17685.59374,56750557.26,FALSE
3623672,(2012 YF8),22.25,0.094309399,0.210882227,Earth,45894.00892,32178978.86,FALSE
3662198,(2014 DF),22.39,0.088420909,0.197715164,Earth,33855.06823,45890311.78,FALSE
3742338,(2016 CC136),28.8,0.004619075,0.010328565,Earth,32951.88426,27950084.1,FALSE
3769397,(2017 CO32),19.28,0.370301078,0.828018383,Earth,76812.52645,73925904.96,FALSE
3878566,(2019 SD11),23.48,0.053524791,0.11968507,Earth,80547.14679,68610796.13,FALSE
54051126,(2020 PH5),22.36,0.089650967,0.200465656,Earth,60619.52821,49398463.71,FALSE
2097725,97725 (2000 GB147),18.75,0.472666667,1.056914799,Earth,37172.78969,51421084.28,FALSE
2469219,469219 Kamo`oalewa (2016 HO3),24.33,0.0361872,0.080917038,Earth,54334.43136,60080324.44,FALSE
3553987,(2010 XQ69),23.3,0.058150704,0.130028927,Earth,44875.62128,5328051.08,FALSE
3557826,(2011 DP),22.69,0.077011393,0.172202709,Earth,118363.6254,72003396.31,FALSE
3638286,(2013 JK14),25.18,0.02446555,0.054706632,Earth,103879.0934,71498435.04,FALSE
3744994,(2016 ED),23.7,0.048367649,0.108153351,Earth,56868.78581,57274761.01,FALSE
3760679,(2016 TU19),24.4,0.035039264,0.078350176,Earth,49284.86105,61409753.1,FALSE
3838844,(2019 DW),27,0.010581689,0.023661375,Earth,35861.74583,21839532.11,FALSE
3842889,(2019 LT5),22.39,0.088420909,0.197715164,Earth,43042.13939,36191969.73,FALSE
3711781,(2015 DL155),24.4,0.035039264,0.078350176,Earth,41868.24879,21701899.3,FALSE
3892166,(2019 UP13),23.45,0.054269395,0.121350055,Earth,89498.71846,54436734.99,FALSE
2141432,141432 (2002 CQ11),20.06,0.258556212,0.578149266,Earth,34928.40081,47555563.99,TRUE
2508908,508908 (2003 YX1),20.95,0.171614894,0.383742569,Earth,22885.03563,21932097.17,TRUE
3627057,(2013 CX129),20.02,0.263363131,0.588897864,Earth,44658.95356,62367589.41,FALSE
54117570,(2021 CT6),23.4,0.055533491,0.124176661,Earth,71568.84981,55406317.05,FALSE
54166597,(2021 NT1),20.85,0.179702855,0.401827799,Earth,85058.38802,73583501.22,TRUE
54195863,(2021 RZ9),26.24,0.015016025,0.033576852,Earth,57360.00401,26934259.82,FALSE
2153315,153315 (2001 NH6),19.55,0.327005439,0.731206391,Earth,112746.7645,60416776.04,FALSE
3164412,(2003 UO25),22.6,0.080270317,0.179489885,Earth,65993.84445,61129036.86,FALSE
